Time,SchedLat_Total_ms,SchedLat_Avg_ms,SchedLat_P95_ms,SchedLat_P99_ms,SchedLat_Max_ms,SchedLat_Count,SchedLat_Dropped,DState_Total_ms,DState_Count,SoftIRQ_Total_ms,SoftIRQ_Count,CPUUtil,PSI,BaselineMode,BaselineSamples,Friction,Direction,dF_dt,Energy,Energy_W,Energy_Vol,Energy_kFactor
2026-02-17 14:04:51.862,41847.09,1.3397,0.0150,0.0150,290.1970,31236,0,1019.60,224,22.52,1033,95.661556,38.190305,FROZEN,300,4.903750,1.0,-0.834965,0.591826,5,1.363286,2.881749
2026-02-17 14:04:52.860,44828.17,1.4564,0.0150,0.0150,367.2890,30780,0,40.53,28,21.66,910,99.476499,38.589927,FROZEN,300,5.128884,1.0,0.225133,0.561446,5,1.249471,2.881749
2026-02-17 14:04:53.860,45089.01,1.5163,0.0150,0.0150,231.1410,29736,0,77.14,41,9.97,557,99.352052,29.226474,FROZEN,300,5.357590,1.0,0.228707,0.604057,5,1.147394,2.881749
2026-02-17 14:04:54.860,44309.41,1.2778,0.0150,0.0150,260.1040,34676,0,37.29,19,6.69,520,99.647567,37.827019,FROZEN,300,4.493884,1.0,-0.863706,0.538128,5,1.119026,2.881749
2026-02-17 14:04:55.860,39494.84,1.5300,0.0150,0.0150,180.9840,25814,0,84.95,76,9.76,692,99.556667,16.938044,FROZEN,300,5.416969,1.0,0.923085,0.560158,5,1.099431,2.881749
2026-02-17 14:04:56.863,37288.97,1.4618,0.0150,0.0150,193.3680,25509,1,106.37,30,14.47,773,96.265607,22.266063,FROZEN,300,5.232976,1.0,-0.183993,0.549873,5,1.007888,2.881749
2026-02-17 14:04:57.860,2999.80,0.1345,0.0150,0.0150,75.0210,22309,0,1599.58,401,19.80,701,27.046263,2.111440,FROZEN,300,1.457676,1.0,-3.775300,1.436521,5,1.284629,2.881749
2026-02-17 14:04:58.860,351.16,0.0186,0.0150,0.0150,3.8650,18836,0,68.44,28,18.14,566,3.424107,0.179709,FROZEN,300,0.773810,1.0,-0.683866,1.391561,5,1.224553,2.881749
2026-02-17 14:04:59.860,40537.54,1.0951,0.0150,0.0150,92.6150,37017,0,233.24,70,19.34,739,94.030531,33.378799,FROZEN,300,3.898723,1.0,3.124913,1.942018,5,1.414589,2.881749
2026-02-17 14:05:00.864,45029.93,1.4431,0.0150,0.0150,415.7430,31204,0,153.01,96,11.02,723,99.954684,42.130082,FROZEN,300,5.090939,1.0,1.192217,2.194074,5,1.392351,2.881749
2026-02-17 14:05:01.860,41033.80,1.3989,0.0150,0.0150,283.4550,29332,0,87.25,52,7.66,497,99.988604,38.452365,FROZEN,300,4.928843,1.0,-0.162096,1.290773,5,1.269326,2.881749
2026-02-17 14:05:02.860,41332.51,1.4905,0.0150,0.0150,154.7110,27731,0,62.58,30,12.31,631,99.749943,33.843960,FROZEN,300,5.263745,1.0,0.334902,1.203532,5,1.175883,2.881749
2026-02-17 14:05:03.860,42973.74,1.5345,0.0150,0.0150,252.0810,28005,0,77.65,41,9.12,557,99.909060,32.653342,FROZEN,300,5.426669,1.0,0.162924,0.463035,5,1.074587,2.881749
2026-02-17 14:05:04.860,50630.44,0.7364,0.0150,0.0150,160.4830,68750,0,467.79,445,311.19,18687,99.818161,36.792293,FROZEN,300,2.502157,1.0,-2.924512,0.896108,5,1.259580,2.881749
2026-02-17 14:05:05.860,82344.69,0.3606,0.0150,0.0150,87.0710,228360,9,620.39,1264,2357.96,140299,97.260117,37.842833,FROZEN,300,1.184003,1.0,-1.318154,1.185123,5,1.265437,2.881749
2026-02-17 14:05:06.860,86029.20,0.3587,0.0150,0.0150,111.0060,239864,3,110.13,829,2341.36,146155,97.770409,35.257967,FROZEN,300,1.227066,1.0,0.043062,1.112163,5,1.143200,2.881749
2026-02-17 14:05:07.861,61881.48,0.2662,0.0150,0.0150,25.6780,232434,0,343.34,823,1905.50,124279,99.647927,31.312306,FROZEN,300,0.895389,1.0,-0.331676,1.154351,5,1.062047,2.881749
2026-02-17 14:05:08.860,60418.10,0.2829,0.0150,0.0150,44.6440,213580,0,131.25,620,1808.12,118162,99.783574,30.345599,FROZEN,300,0.977507,1.0,0.082118,0.443753,5,0.964055,2.881749
2026-02-17 14:05:09.860,63663.10,0.2831,0.0150,0.0150,36.9970,224898,0,69.88,693,1916.05,124707,99.601730,32.735415,FROZEN,300,0.997170,1.0,0.019663,0.119130,5,0.869615,2.881749
2026-02-17 14:05:10.863,87488.54,0.3821,0.0150,0.0150,151.9980,228984,5,157.54,1651,1964.77,127240,96.184945,39.355095,FROZEN,300,1.313902,1.0,0.316731,0.187547,5,0.814327,2.881749
2026-02-17 14:05:11.860,100539.00,0.4364,0.0150,0.0150,126.2560,230374,0,494.02,962,2104.94,135119,98.913541,42.651165,FROZEN,300,1.451142,1.0,0.137240,0.138938,5,0.746618,2.881749
2026-02-17 14:05:12.860,95588.55,0.4232,0.0150,0.0150,183.0010,225863,0,64.80,727,1985.06,127686,99.009788,37.344082,FROZEN,300,1.452538,1.0,0.001396,0.118758,5,0.672096,2.881749
2026-02-17 14:05:13.864,67570.90,0.3002,0.0150,0.0150,127.9980,225060,0,47.69,756,2052.39,133885,99.136462,31.633151,FROZEN,300,1.056858,1.0,-0.395680,0.212762,5,0.644454,2.881749
2026-02-17 14:05:14.860,81431.90,0.3354,0.0150,0.0150,141.0010,242818,3,84.19,1099,2168.32,137620,98.175350,36.948086,FROZEN,300,1.162015,1.0,0.105157,0.159868,5,0.590525,2.881749
2026-02-17 14:05:15.860,100528.48,0.4487,0.0150,0.0150,171.0000,224024,0,69.67,801,1866.07,122622,99.647206,39.491595,FROZEN,300,1.541667,1.0,0.379652,0.220471,5,0.569437,2.881749
2026-02-17 14:05:16.860,96403.20,0.4137,0.0150,0.0150,139.0030,233021,1,121.06,669,2126.10,134828,98.689010,37.210098,FROZEN,300,1.406527,1.0,-0.135140,0.253907,5,0.526008,2.881749
2026-02-17 14:05:17.861,94563.90,0.4110,0.0150,0.0150,157.0010,230057,0,76.20,626,2018.19,132142,98.871795,39.591982,FROZEN,300,1.408284,1.0,0.001757,0.203477,6,0.473583,2.881749
2026-02-17 14:05:18.861,88892.51,0.3683,0.0150,0.0150,92.2220,241355,0,67.25,894,2226.10,143832,98.437678,39.606394,FROZEN,300,1.271253,1.0,-0.137032,0.151747,6,0.439927,2.881749
2026-02-17 14:05:19.860,64406.69,0.2939,0.0150,0.0150,33.5560,219175,0,104.03,737,1876.17,124398,99.772287,32.342238,FROZEN,300,1.025086,1.0,-0.246166,0.179949,6,0.420551,2.881749
2026-02-17 14:05:20.864,67588.68,0.2933,0.0150,0.0150,98.7270,230477,4,72.91,939,2045.65,129092,97.561531,33.127687,FROZEN,300,1.028730,1.0,0.003644,0.150565,7,0.378861,2.881749
2026-02-17 14:05:21.860,95914.40,0.3985,0.0150,0.0150,96.9080,240683,0,71.65,898,2226.50,143029,98.532110,41.924190,FROZEN,300,1.370386,1.0,0.341656,0.144232,7,0.375140,2.881749
2026-02-17 14:05:22.860,76674.53,0.3130,0.0150,0.0150,124.0040,244963,0,117.48,819,2228.63,141903,98.263453,33.453443,FROZEN,300,1.079775,1.0,-0.290611,0.170144,7,0.366687,2.881749
2026-02-17 14:05:23.860,64624.96,0.2988,0.0150,0.0150,28.4220,216282,0,117.46,589,1932.71,126441,99.635909,32.236310,FROZEN,300,1.029012,1.0,-0.050763,0.153090,8,0.335095,2.881749
2026-02-17 14:05:24.861,63105.37,0.2833,0.0150,0.0150,31.6960,222749,1,109.90,721,1903.30,126534,99.545455,31.533900,FROZEN,300,0.991111,1.0,-0.037901,0.138691,9,0.305375,2.881749
2026-02-17 14:05:25.860,85435.79,0.3589,0.0150,0.0150,67.9420,238025,6,78.08,1420,2147.66,135856,96.208042,38.641198,FROZEN,300,1.241687,1.0,0.250576,0.169794,9,0.299896,2.881749
2026-02-17 14:05:26.861,98466.48,0.4283,0.0150,0.0150,92.4650,229878,1,159.63,656,2027.10,131239,99.476321,44.623603,FROZEN,300,1.450649,1.0,0.208962,0.178785,9,0.290802,2.881749
2026-02-17 14:05:27.862,88583.40,0.3854,0.0150,0.0150,108.5980,229844,1,81.70,758,2082.92,135698,98.208785,35.692191,FROZEN,300,1.323716,1.0,-0.126934,0.173024,10,0.274415,2.881749
2026-02-17 14:05:28.861,63891.15,0.2871,0.0150,0.0150,73.9990,222550,5,155.74,1621,2078.00,132061,97.265133,32.064325,FROZEN,300,1.007282,1.0,-0.316433,0.180831,10,0.278617,2.881749
2026-02-17 14:05:29.861,102229.55,0.4551,0.0150,0.0150,147.3130,224610,0,97.28,593,1976.67,130897,99.660095,37.987442,FROZEN,300,1.554363,1.0,0.547081,0.228658,9,0.305464,2.881749
2026-02-17 14:05:30.860,97111.54,0.4193,0.0150,0.0150,240.0790,231624,0,868.29,803,1917.54,126748,99.347378,37.628077,FROZEN,300,1.372139,1.0,-0.182223,0.215109,9,0.293140,2.881749
2026-02-17 14:05:31.860,94896.53,0.4163,0.0150,0.0150,195.8400,227957,0,1698.05,1323,2015.84,132120,99.031008,37.993967,FROZEN,300,1.365289,1.0,-0.006851,0.191969,10,0.264511,2.881749
2026-02-17 14:05:32.860,100247.84,0.4005,0.0150,0.0150,103.6430,250328,0,110.04,836,2105.14,136248,99.487647,46.294445,FROZEN,300,1.370156,1.0,0.004867,0.183928,12,0.238546,2.881749
2026-02-17 14:05:33.864,70526.84,0.2996,0.0150,0.0150,57.7750,235409,1,124.37,991,2086.97,133616,98.884208,35.880686,FROZEN,300,1.041387,1.0,-0.328769,0.201060,11,0.247569,2.881749
2026-02-17 14:05:34.860,84775.31,0.3395,0.0150,0.0150,144.8240,249670,4,99.62,944,2326.11,145346,97.556218,35.352620,FROZEN,300,1.169025,1.0,0.127638,0.194385,12,0.235576,2.881749
2026-02-17 14:05:35.860,96141.89,0.3873,0.0150,0.0150,139.9980,248238,1,156.29,873,2255.46,147427,98.672921,40.920052,FROZEN,300,1.320198,1.0,0.151173,0.204683,12,0.227135,2.881749
2026-02-17 14:05:36.860,100856.03,0.4435,0.0150,0.0150,161.1070,227419,0,507.59,911,1935.73,127862,99.408284,35.069200,FROZEN,300,1.474937,1.0,0.154739,0.200521,13,0.219896,2.881749
2026-02-17 14:05:37.862,100632.48,0.4166,0.0150,0.0150,211.9910,241558,0,523.46,949,2078.13,136124,99.100740,36.126106,FROZEN,300,1.380972,1.0,-0.093966,0.187470,13,0.207303,2.881749
2026-02-17 14:05:38.860,65693.75,0.2909,0.0150,0.0150,115.0110,225797,1,127.77,836,1995.71,128238,99.051754,30.932789,FROZEN,300,1.010240,1.0,-0.370731,0.207679,12,0.223646,2.881749
2026-02-17 14:05:39.862,76294.48,0.3152,0.0150,0.0150,174.5360,242088,11,186.95,2227,2182.86,138331,97.152333,33.071098,FROZEN,300,1.096235,1.0,0.085995,0.197539,13,0.209881,2.881749
2026-02-17 14:05:40.860,97984.42,0.4028,0.0150,0.0150,162.0000,243270,0,136.20,988,2208.92,140597,97.998170,38.097497,FROZEN,300,1.375581,1.0,0.279346,0.194448,13,0.216827,2.881749
2026-02-17 14:05:41.862,92624.29,0.3865,0.0150,0.0150,132.0040,239658,0,98.13,946,2209.88,143011,98.370370,35.852981,FROZEN,300,1.327291,1.0,-0.048290,0.183205,14,0.199973,2.881749
2026-02-17 14:05:42.865,59904.11,0.2861,0.0150,0.0150,55.2320,209417,0,223.98,676,1844.41,121321,99.579927,30.802883,FROZEN,300,0.969704,1.0,-0.357587,0.167496,13,0.215735,2.881749
2026-02-17 14:05:43.860,79826.61,0.3544,0.0150,0.0150,190.9030,225223,4,183.63,963,2039.83,130451,98.074057,32.821243,FROZEN,300,1.207007,1.0,0.237303,0.186700,13,0.217892,2.881749
2026-02-17 14:05:44.860,100184.01,0.4395,0.0150,0.0150,172.0000,227961,0,132.28,674,2009.92,132432,99.156695,36.991127,FROZEN,300,1.496070,1.0,0.289063,0.199621,12,0.225009,2.881749
2026-02-17 14:05:45.860,106985.93,0.4598,0.0150,0.0150,176.0010,232657,1,111.68,734,2157.80,141871,99.202370,38.274624,FROZEN,300,1.571489,1.0,0.075419,0.189271,13,0.210050,2.881749
2026-02-17 14:05:46.860,105456.86,0.4679,0.0150,0.0150,164.9990,225376,0,93.20,683,1939.75,131792,99.385456,37.405205,FROZEN,300,1.603837,1.0,0.032348,0.177200,14,0.192280,2.881749
2026-02-17 14:05:47.864,95229.46,0.4276,0.0150,0.0150,167.2540,222729,0,134.78,759,1857.83,124989,99.625893,34.799915,FROZEN,300,1.459292,1.0,-0.144545,0.174867,15,0.187506,2.881749
2026-02-17 14:05:48.860,91086.35,0.3909,0.0150,0.0150,152.0040,233002,0,121.54,922,2108.91,135438,98.579285,37.956525,FROZEN,300,1.337339,1.0,-0.121953,0.174461,15,0.180951,2.881749
2026-02-17 14:05:49.860,66049.65,0.2851,0.0150,0.0150,44.4100,231647,2,122.23,771,2308.76,130473,98.540645,34.526268,FROZEN,300,0.974772,1.0,-0.362566,0.192239,14,0.199112,2.881749
2026-02-17 14:05:50.862,94155.92,0.4054,0.0150,0.0150,161.2030,232258,0,88.97,979,1946.17,129586,99.420323,40.508895,FROZEN,300,1.395079,1.0,0.420307,0.204560,13,0.221232,2.881749
2026-02-17 14:05:51.860,101627.05,0.4086,0.0150,0.0150,192.3760,248744,4,109.17,866,2287.17,144157,98.453785,39.622484,FROZEN,300,1.395891,1.0,0.000813,0.188887,14,0.199190,2.881749
2026-02-17 14:05:52.860,98020.73,0.3995,0.0150,0.0150,102.3300,245364,0,58.31,595,2131.66,141038,98.974125,43.495816,FROZEN,300,1.373667,1.0,-0.022225,0.176983,15,0.181493,2.881749
2026-02-17 14:05:53.864,101595.20,0.4261,0.0150,0.0150,193.8570,238418,0,124.07,700,2027.87,134731,99.228675,40.927355,FROZEN,300,1.453380,1.0,0.079713,0.170498,16,0.171315,2.881749
2026-02-17 14:05:54.862,76002.73,0.3072,0.0150,0.0150,93.5710,247366,5,76.22,1325,2229.57,141824,97.371442,36.977667,FROZEN,300,1.076665,1.0,-0.376715,0.183489,15,0.191855,2.881749
2026-02-17 14:05:55.860,96277.94,0.4068,0.0150,0.0150,107.9160,236684,0,92.88,713,2029.39,131231,98.914658,40.300841,FROZEN,300,1.391570,1.0,0.314905,0.190606,14,0.204160,2.881749
2026-02-17 14:05:56.860,95577.24,0.4060,0.0150,0.0150,161.0030,235429,0,119.46,701,2023.01,131362,99.317794,38.015557,FROZEN,300,1.383736,1.0,-0.007834,0.177551,15,0.184528,2.881749
2026-02-17 14:05:57.864,104798.41,0.4606,0.0150,0.0150,228.2990,227532,0,196.38,697,1991.70,132594,99.818244,36.177512,FROZEN,300,1.560076,1.0,0.176340,0.173196,15,0.183709,2.881749
2026-02-17 14:05:58.860,96062.18,0.3918,0.0150,0.0150,100.5720,245157,0,84.69,843,2289.84,148325,98.434644,43.214257,FROZEN,300,1.345750,1.0,-0.214326,0.167858,15,0.186771,2.881749
2026-02-17 14:05:59.861,75364.83,0.3334,0.0150,0.0150,134.3240,226064,0,155.77,653,1946.02,127748,99.440320,35.289993,FROZEN,300,1.133894,1.0,-0.211857,0.177603,15,0.189279,2.881749
2026-02-17 14:06:00.860,62620.30,0.2671,0.0150,0.0150,35.5880,234415,0,42.62,844,1984.11,127871,99.636157,32.297373,FROZEN,300,0.958292,1.0,-0.175602,0.187836,15,0.187912,2.881749
2026-02-17 14:06:01.862,72776.08,0.2982,0.0150,0.0150,154.3920,244026,7,130.94,1297,2114.85,133817,97.000456,34.437809,FROZEN,300,1.040117,1.0,0.081825,0.180768,16,0.177303,2.881749
2026-02-17 14:06:02.860,100420.53,0.4287,0.0150,0.0150,131.0040,234223,0,105.36,687,2153.60,137395,99.006509,37.723250,FROZEN,300,1.461959,1.0,0.421842,0.192639,14,0.201757,2.881749
2026-02-17 14:06:03.860,92432.54,0.3792,0.0150,0.0150,119.9980,243749,2,179.44,1244,2332.85,145162,97.766067,36.649359,FROZEN,300,1.293311,1.0,-0.168648,0.173280,14,0.198446,2.881749
2026-02-17 14:06:04.860,62596.51,0.2712,0.0150,0.0150,37.6870,230788,0,62.62,749,2044.48,129306,99.408284,32.590669,FROZEN,300,0.961305,1.0,-0.332006,0.213468,13,0.211802,2.881749
2026-02-17 14:06:05.860,68855.29,0.2996,0.0150,0.0150,51.3380,229790,2,168.89,780,2144.98,137835,99.249232,33.690589,FROZEN,300,1.026751,1.0,0.065446,0.202082,14,0.197166,2.881749
2026-02-17 14:06:06.861,66702.59,0.2887,0.0150,0.0150,34.0220,231027,0,140.40,711,2053.42,131706,99.281724,35.567058,FROZEN,300,0.995534,1.0,-0.031217,0.189877,15,0.180571,2.881749
2026-02-17 14:06:07.863,66181.84,0.2755,0.0150,0.0150,36.8360,240219,2,439.63,1211,2159.62,136148,98.112776,34.120449,FROZEN,300,0.926765,1.0,-0.068769,0.171829,17,0.169391,2.881749
2026-02-17 14:06:08.864,61521.15,0.2652,0.0150,0.0150,45.1000,232001,0,540.75,928,1958.12,126328,99.407947,32.336675,FROZEN,300,0.871922,1.0,-0.054843,0.164948,18,0.157936,2.881749
2026-02-17 14:06:09.860,95142.78,0.4230,0.0150,0.0150,147.0230,224950,0,71.93,912,2016.65,129447,98.684060,37.073987,FROZEN,300,1.452912,1.0,0.580990,0.198747,14,0.200242,2.881749
2026-02-17 14:06:10.861,103888.63,0.4442,0.0150,0.0150,173.1570,233853,0,124.44,608,2089.97,134405,99.306109,41.934623,FROZEN,300,1.509469,1.0,0.056558,0.188591,15,0.185873,2.881749
2026-02-17 14:06:11.862,98910.75,0.4340,0.0150,0.0150,92.7750,227919,0,487.19,854,1984.20,127285,99.442548,42.763295,FROZEN,300,1.438245,1.0,-0.071224,0.180766,16,0.174408,2.881749
2026-02-17 14:06:12.860,72142.47,0.3117,0.0150,0.0150,134.7620,231413,4,64.07,1068,2193.27,140336,97.671751,34.773453,FROZEN,300,1.090929,1.0,-0.347317,0.190582,15,0.191699,2.881749
2026-02-17 14:06:13.861,96923.98,0.4246,0.0150,0.0150,140.9940,228245,2,148.35,713,1969.37,130562,99.579354,43.025871,FROZEN,300,1.444287,1.0,0.353358,0.212685,13,0.207865,2.881749
2026-02-17 14:06:14.863,102488.77,0.4497,0.0150,0.0150,149.9980,227885,0,49.63,641,1939.53,126535,99.784091,35.249256,FROZEN,300,1.545802,1.0,0.101515,0.204133,14,0.197230,2.881749
2026-02-17 14:06:15.860,103732.24,0.4215,0.0150,0.0150,191.4780,246085,0,149.96,759,2082.39,136578,99.383702,41.490030,FROZEN,300,1.434019,1.0,-0.111783,0.197537,15,0.188685,2.881749
2026-02-17 14:06:16.860,93606.25,0.4051,0.0150,0.0150,161.4140,231076,1,84.97,870,2002.39,130847,99.407610,41.676332,FROZEN,300,1.391412,1.0,-0.042607,0.187208,16,0.174078,2.881749
2026-02-17 14:06:17.863,103144.47,0.4572,0.0150,0.0150,165.9990,225584,0,89.36,698,2005.48,131694,99.568427,36.580846,FROZEN,300,1.565419,1.0,0.174007,0.170686,16,0.174070,2.881749
2026-02-17 14:06:18.860,73635.51,0.3095,0.0150,0.0150,100.0820,237940,0,83.56,943,2089.07,134038,99.074180,35.266576,FROZEN,300,1.078981,1.0,-0.486437,0.190817,14,0.205307,2.881749
2026-02-17 14:06:19.861,82485.76,0.3240,0.0150,0.0150,91.0000,254613,8,65.74,1107,2346.56,148525,97.758207,39.330357,FROZEN,300,1.128310,1.0,0.049329,0.180711,15,0.189709,2.881749
2026-02-17 14:06:20.860,96542.31,0.4107,0.0150,0.0150,150.4150,235080,0,112.44,1012,2087.76,134613,98.698184,40.286694,FROZEN,300,1.407176,1.0,0.278866,0.208372,14,0.198625,2.881749
2026-02-17 14:06:21.863,92313.89,0.3673,0.0150,0.0150,127.3850,251322,0,170.00,917,2118.10,135729,98.998862,39.836557,FROZEN,300,1.250626,1.0,-0.156550,0.216195,14,0.194417,2.881749
2026-02-17 14:06:22.860,97399.45,0.4438,0.0150,0.0150,165.9900,219477,0,77.40,648,1956.86,122203,99.509132,40.525602,FROZEN,300,1.516179,1.0,0.265553,0.191931,14,0.201531,2.881749
2026-02-17 14:06:23.861,94268.41,0.3997,0.0150,0.0150,145.9950,235868,0,144.12,756,2036.24,132842,99.306109,40.516345,FROZEN,300,1.360132,1.0,-0.156048,0.199584,14,0.196983,2.881749
2026-02-17 14:06:24.860,94620.87,0.3830,0.0150,0.0150,165.0730,247060,0,134.36,857,2253.47,143927,98.309537,38.677062,FROZEN,300,1.306662,1.0,-0.053469,0.189147,15,0.182631,2.881749
2026-02-17 14:06:25.860,76918.77,0.3250,0.0150,0.0150,124.1590,236692,2,125.95,871,2158.43,135507,97.930246,34.179417,FROZEN,300,1.116155,1.0,-0.190508,0.197668,15,0.183419,2.881749
2026-02-17 14:06:26.860,100478.81,0.4586,0.0150,0.0150,152.9920,219099,0,184.03,605,1944.55,122741,99.646965,38.050236,FROZEN,300,1.546522,1.0,0.430367,0.199627,13,0.208114,2.881749
2026-02-17 14:06:27.861,102854.05,0.4402,0.0150,0.0150,160.9990,233666,0,104.32,672,2077.99,132062,99.214481,41.848668,FROZEN,300,1.500604,1.0,-0.045918,0.181640,15,0.191894,2.881749
2026-02-17 14:06:28.861,97541.77,0.4431,0.0150,0.0150,177.4520,220118,0,101.08,574,1952.20,126169,99.636405,45.204596,FROZEN,300,1.509539,1.0,0.008935,0.170126,16,0.173598,2.881749
2026-02-17 14:06:29.860,93249.22,0.4170,0.0150,0.0150,166.9980,223614,0,121.36,858,1921.72,125847,99.589463,37.404520,FROZEN,300,1.425811,1.0,-0.083727,0.164726,17,0.164611,2.881749
2026-02-17 14:06:30.860,89816.51,0.3854,0.0150,0.0150,126.0010,233059,5,159.77,1250,2117.32,137425,97.116375,34.381274,FROZEN,300,1.320345,1.0,-0.105466,0.161240,18,0.158697,2.881749
2026-02-17 14:06:31.860,95686.59,0.4112,0.0150,0.0150,121.8940,232685,0,135.32,694,1952.71,127577,99.419134,39.768962,FROZEN,300,1.398903,1.0,0.078558,0.156647,19,0.150683,2.881749
2026-02-17 14:06:32.860,94279.47,0.4046,0.0150,0.0150,135.8780,233034,0,95.10,823,2059.57,134159,99.213944,39.929637,FROZEN,300,1.386845,1.0,-0.012058,0.159253,21,0.136820,2.881749
2026-02-17 14:06:33.862,94286.14,0.4305,0.0150,0.0150,140.1140,219018,0,172.13,713,1877.70,124177,99.523431,36.309943,FROZEN,300,1.460079,1.0,0.073233,0.155157,22,0.130462,2.881749
2026-02-17 14:06:34.861,70425.38,0.3126,0.0150,0.0150,100.2520,225272,0,83.37,622,1917.57,126465,99.360658,33.133077,FROZEN,300,1.084179,1.0,-0.375900,0.167701,18,0.155005,2.881749
2026-02-17 14:06:35.862,89361.78,0.3702,0.0150,0.0150,138.7480,241366,5,83.93,1018,2184.67,138697,98.218568,39.012902,FROZEN,300,1.274751,1.0,0.190572,0.150297,18,0.158562,2.881749
2026-02-17 14:06:36.861,91977.46,0.3778,0.0150,0.0150,203.9960,243451,1,544.46,1112,2233.55,142605,98.461012,35.281259,FROZEN,300,1.250151,1.0,-0.024601,0.143314,19,0.145166,2.881749
2026-02-17 14:06:37.860,99021.65,0.4314,0.0150,0.0150,164.0210,229517,1,793.50,1248,2027.51,131355,99.233322,34.950720,FROZEN,300,1.425853,1.0,0.175703,0.150335,19,0.148220,2.881749
2026-02-17 14:06:38.861,91385.78,0.3972,0.0150,0.0150,250.2020,230058,0,109.38,987,2025.90,131317,99.089357,32.916030,FROZEN,300,1.362368,1.0,-0.063485,0.145764,20,0.139746,2.881749
2026-02-17 14:06:39.860,71937.60,0.2908,0.0150,0.0150,95.1440,247378,5,90.50,1170,2222.37,139704,97.190689,35.310888,FROZEN,300,1.020788,1.0,-0.341580,0.141772,18,0.159930,2.881749
2026-02-17 14:06:40.860,98469.35,0.4335,0.0150,0.0150,140.9710,227136,0,71.44,671,2004.29,130549,99.133607,36.718709,FROZEN,300,1.486303,1.0,0.465515,0.146089,15,0.190488,2.881749
2026-02-17 14:06:41.861,101758.99,0.4377,0.0150,0.0150,80.0010,232474,1,299.05,682,2068.39,133735,99.031670,41.198742,FROZEN,300,1.462669,1.0,-0.023634,0.137926,16,0.173803,2.881749
2026-02-17 14:06:42.860,98262.95,0.4193,0.0150,0.0150,121.0970,234350,0,324.50,716,1978.37,128551,99.419465,42.003359,FROZEN,300,1.397814,1.0,-0.064854,0.133359,17,0.162908,2.881749
2026-02-17 14:06:43.860,92789.54,0.3908,0.0150,0.0150,169.0010,237460,0,82.91,888,2149.94,135491,98.582533,35.010971,FROZEN,300,1.340634,1.0,-0.057180,0.128878,18,0.152335,2.881749
2026-02-17 14:06:44.862,65605.62,0.2734,0.0150,0.0150,93.3380,239938,1,80.21,652,2138.16,136688,98.174766,33.976687,FROZEN,300,0.961693,1.0,-0.378942,0.162085,16,0.174996,2.881749
2026-02-17 14:06:45.860,96049.01,0.4082,0.0150,0.0150,115.2990,235279,0,93.58,790,1973.33,130372,99.166286,45.115377,FROZEN,300,1.400036,1.0,0.438343,0.205657,14,0.201330,2.881749
2026-02-17 14:06:46.860,93920.34,0.4207,0.0150,0.0150,122.3060,223230,0,954.88,902,1939.12,126152,99.088838,39.266856,FROZEN,300,1.375744,1.0,-0.024292,0.192702,15,0.183627,2.881749
2026-02-17 14:06:47.864,94131.81,0.4225,0.0150,0.0150,159.9950,222782,0,790.38,822,1839.84,118836,99.558374,35.859236,FROZEN,300,1.381955,1.0,0.006210,0.169756,17,0.165885,2.881749
2026-02-17 14:06:48.865,104653.67,0.4794,0.0150,0.0150,199.0000,218318,0,104.97,619,1867.37,121904,99.772520,35.209902,FROZEN,300,1.636474,1.0,0.254519,0.192355,16,0.174748,2.881749
2026-02-17 14:06:49.860,95829.68,0.4585,0.0150,0.0150,156.9990,208989,0,68.07,649,1910.29,124235,99.507953,32.917725,FROZEN,300,1.572133,1.0,-0.064341,0.184354,17,0.163708,2.881749
2026-02-17 14:06:50.861,78201.65,0.3410,0.0150,0.0150,133.0040,229330,4,151.85,1047,2079.65,130804,97.185033,35.485641,FROZEN,300,1.168114,1.0,-0.404018,0.197330,15,0.187739,2.881749
2026-02-17 14:06:51.861,107800.64,0.4912,0.0150,0.0150,194.0000,219451,0,73.78,605,1934.09,125465,99.612977,36.340313,FROZEN,300,1.682984,1.0,0.514870,0.224727,13,0.220452,2.881749
2026-02-17 14:06:52.861,108516.94,0.4720,0.0150,0.0150,137.0160,229923,0,148.76,599,2085.47,132711,99.340234,37.447041,FROZEN,300,1.599794,1.0,-0.083190,0.192866,13,0.206726,2.881749
2026-02-17 14:06:53.860,105776.95,0.4586,0.0150,0.0150,143.0070,230643,0,154.54,745,1996.99,128667,99.509916,37.196080,FROZEN,300,1.558982,1.0,-0.040812,0.201480,15,0.190134,2.881749
2026-02-17 14:06:54.860,66680.91,0.2761,0.0150,0.0150,139.9870,241513,2,116.23,1527,2115.57,134026,97.362990,30.440037,FROZEN,300,0.977495,1.0,-0.581487,0.253730,12,0.229270,2.881749
2026-02-17 14:06:55.860,94298.30,0.4134,0.0150,0.0150,195.0570,228101,0,211.81,787,1925.59,124826,99.192172,35.011704,FROZEN,300,1.396490,1.0,0.418995,0.239273,11,0.248242,2.881749
2026-02-17 14:06:56.863,100643.17,0.4455,0.0150,0.0150,171.6290,225911,0,68.21,712,1940.43,126461,99.478044,39.944956,FROZEN,300,1.528718,1.0,0.132228,0.229542,12,0.236641,2.881749
2026-02-17 14:06:57.862,101377.26,0.4288,0.0150,0.0150,100.0170,236432,0,200.44,809,2023.30,131113,99.110401,44.187260,FROZEN,300,1.451709,1.0,-0.077009,0.216831,13,0.220678,2.881749
